Source_Company,Source_Product_Line,Source_Paint_Name,Source_Paint_ID,Equivalent_Company,Equivalent_Product_Line,Equivalent_Paint_Name,Equivalent_Paint_ID,Match_Type,Similarity_Percent,Confidence,Source,Notes,Hex
Games Workshop,Citadel,Citadel,,Vallejo,Game Color,Skull White,,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FFFFFF
Games Workshop,Citadel,Averland Sunset,,Privateer Press,P3,Green Ochre,9128,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C8A53
Games Workshop,Citadel,Averland Sunset,,Coat D'arms,,Sulferic yellow,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C8A53
Games Workshop,Citadel,Averland Sunset,,Army Painter,,Dark Sun,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C8A53
Games Workshop,Citadel,Averland Sunset,,Scale75,,Yellow,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C8A53
Games Workshop,Citadel,Cadian Fleshtone,,Games Workshop,Old Citadel,Tallarn Flesh 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,8D736C
Games Workshop,Citadel,Cadian Fleshtone,,Vallejo,Game Color,Heavy Skintone,140,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,8D736C
Games Workshop,Citadel,Cadian Fleshtone,,Vallejo,Model Color,Brown Rose,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,8D736C
Games Workshop,Citadel,Cadian Fleshtone,,Rackham,,Dwarven Skin,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,8D736C
Games Workshop,Citadel,Drakenhof,,Games Workshop,Old Citadel,Nightshade,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,273E51
Games Workshop,Citadel,Drakenhof,,Vallejo,Game Color,Asurmen Blue,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,273E51
Games Workshop,Citadel,Drakenhof,,Vallejo,Model Color,Wash 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,273E51
Games Workshop,Citadel,Drakenhof,,Rackham,,Blue,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,273E51
Games Workshop,Citadel,Drakenhof,,Reaper,Master Series,Blue,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,273E51
Games Workshop,Citadel,Drakenhof,,Privateer Press,P3,Blue Tone Ink,WP1139,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,273E51
Games Workshop,Citadel,Drakenhof,,Coat D'arms,,Tempest Blue,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,273E51
Games Workshop,Citadel,Drakenhof,,Army Painter,,Wash,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,273E51
Games Workshop,Citadel,Carroburg,,Games Workshop,Old Citadel,Crimson,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,630808
Games Workshop,Citadel,Carroburg,,Vallejo,Game Color,Baal Red Wash 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,630808
Games Workshop,Citadel,Carroburg,,Vallejo,Model Color,Red Shade Wash,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,630808
Games Workshop,Citadel,Carroburg,,Rackham,,Red,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,630808
Games Workshop,Citadel,Carroburg,,Reaper,Master Series,Red Tone Ink,WP1138,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,630808
Games Workshop,Citadel,Carroburg,,Privateer Press,P3,Hellion Red,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,630808
Games Workshop,Citadel,Carroburg,,Coat D'arms,,Wash,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,630808
Games Workshop,Citadel,Nuln Oil,,Games Workshop,Old Citadel,Badab Black,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,000000
Games Workshop,Citadel,Nuln Oil,,Vallejo,Game Color,Wash 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,000000
Games Workshop,Citadel,Nuln Oil,,Vallejo,Model Color,Black Wash,73201,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,000000
Games Workshop,Citadel,Nuln Oil,,Rackham,,Armor Wash,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,000000
Games Workshop,Citadel,Nuln Oil,,Reaper,Master Series,Dark Tone Ink,WP1136,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,000000
Games Workshop,Citadel,Nuln Oil,,Privateer Press,P3,Oblivion Black,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,000000
Games Workshop,Citadel,Nuln Oil,,Coat D'arms,,Wash,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,000000
Games Workshop,Citadel,Agrax Earthshade,,Games Workshop,Old Citadel,Devlan Mud,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393121
Games Workshop,Citadel,Agrax Earthshade,,Vallejo,Game Color,Wash 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393121
Games Workshop,Citadel,Agrax Earthshade,,Vallejo,Model Color,Umber Shade Wash,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393121
Games Workshop,Citadel,Agrax Earthshade,,Rackham,,Brown,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393121
Games Workshop,Citadel,Agrax Earthshade,,Reaper,Master Series,Muddy Wash,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393121
Games Workshop,Citadel,Agrax Earthshade,,Privateer Press,P3,Strong Tone Wash,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393121
Games Workshop,Citadel,Agrax Earthshade,,Coat D'arms,,,WP1135,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393121
Games Workshop,Citadel,Agrax Earthshade,,Army Painter,,Battle Mud,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393121
Games Workshop,Citadel,Agrax Earthshade,,Scale75,,Wash,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393121
Games Workshop,Citadel,Seraphim Sepia,,Games Workshop,Old Citadel,Gryphonne,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,843910
Games Workshop,Citadel,Seraphim Sepia,,Vallejo,Game Color,Sepia Wash 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,843910
Games Workshop,Citadel,Seraphim Sepia,,Vallejo,Model Color,Sepia Wash,73200,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,843910
Games Workshop,Citadel,Seraphim Sepia,,Rackham,,Wash,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,843910
Games Workshop,Citadel,Druchii Violet,,Games Workshop,Old Citadel,Leviathan Purple,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,842994
Games Workshop,Citadel,Druchii Violet,,Vallejo,Game Color,Wash 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,842994
Games Workshop,Citadel,Druchii Violet,,Vallejo,Model Color,4 Pale Grey Shade,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,842994
Games Workshop,Citadel,Druchii Violet,,Rackham,,Purple Tone Ink,WP1140,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,842994
Games Workshop,Citadel,Druchii Violet,,Reaper,Master Series,Magi Purple,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,842994
Games Workshop,Citadel,Druchii Violet,,Privateer Press,P3,Wash,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,842994
Games Workshop,Citadel,Reikland,,Games Workshop,Old Citadel,Fleshshade,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CE8C42
Games Workshop,Citadel,Reikland,,Vallejo,Game Color,Ogryn Flesh,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CE8C42
Games Workshop,Citadel,Reikland,,Vallejo,Model Color,Wash 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CE8C42
Games Workshop,Citadel,Reikland,,Rackham,,Flesh,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CE8C42
Games Workshop,Citadel,Reikland,,Reaper,Master Series,Flesh Wash,WP1143,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CE8C42
Games Workshop,Citadel,Reikland,,Privateer Press,P3,Flesh Wash,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CE8C42
Games Workshop,Citadel,Biel-Tan Green,,Games Workshop,Old Citadel,Green Wash,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,547757
Games Workshop,Citadel,Biel-Tan Green,,Vallejo,Game Color,Green Tone Wash,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,547757
Games Workshop,Citadel,Biel-Tan Green,,Vallejo,Model Color,,WP1137,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,547757
Games Workshop,Citadel,Athonian,,Games Workshop,Old Citadel,Camoshade,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,8B8B66
Games Workshop,Citadel,Athonian,,Vallejo,Game Color,Military Shade,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,8B8B66
Games Workshop,Citadel,Athonian,,Vallejo,Model Color,Necrosis,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,8B8B66
Games Workshop,Citadel,Baharroth Blue,,Games Workshop,Old Citadel,Edge,Edge,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,59C1CE
Games Workshop,Citadel,Baharroth Blue,,Vallejo,Game Color,Arcane Blue,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,59C1CE
Games Workshop,Citadel,Baharroth Blue,,Vallejo,Model Color,Toxic Mist,WP1437,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,59C1CE
Games Workshop,Citadel,Gauss Blaster,,Games Workshop,Old Citadel,Green,Edge,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,84C2A9
Games Workshop,Citadel,Dorn Yellow,,Games Workshop,Old Citadel,26/03/2024 00:22,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FFF685
Games Workshop,Citadel,Dorn Yellow,,Vallejo,Game Color,,Edge,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FFF685
Games Workshop,Citadel,Fulgrim Pink,,Games Workshop,Old Citadel,,Edge,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F5AECC
Games Workshop,Citadel,Fulgrim Pink,,Vallejo,Game Color,Neo Pink,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F5AECC
Games Workshop,Citadel,Flayed One Flesh,,Games Workshop,Old Citadel,,Edge,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CDC586
Games Workshop,Citadel,Dechala Lilac,,Games Workshop,Old Citadel,,Edge,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,B69FCD
Games Workshop,Citadel,Dechala Lilac,,Vallejo,Game Color,Oozing Purple,WP1445,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,B69FCD
